5.875	0.421613
5.891	0.441003
5.922	0.477697
5.938	0.496167
5.953	0.513182
5.969	0.531003
6	0.564543
6.016	0.581332
6.031	0.596741
6.063	0.628529
6.078	0.642915
6.094	0.657894
6.109	0.67159
6.141	0.699686
6.156	0.712328
6.172	0.725441
6.203	0.749756
6.219	0.761746
6.234	0.772642
6.266	0.794783
6.281	0.80465
6.297	0.81482
6.313	0.824626
6.344	0.842612
6.359	0.850843
6.375	0.85929
6.406	0.874701
6.422	0.882174
6.438	0.889328
6.453	0.895751
6.484	0.90818
6.5	0.914163
6.516	0.919862
6.531	0.924952
6.563	0.935027
6.578	0.939395
6.594	0.943814
6.625	0.951703
6.641	0.955441
6.656	0.958749
6.672	0.962075
6.703	0.967952
6.719	0.970708
6.734	0.973128
6.766	0.977794
6.781	0.979761
6.797	0.981713
6.813	0.983522
6.844	0.986644
6.859	0.987985
6.875	0.989302
6.891	0.990509
6.922	0.992554
6.938	0.99347
6.953	0.99425
6.984	0.995639
7	0.996249
7.016	0.996793
7.047	0.997676
7.063	0.998053
7.078	0.998363
7.109	0.998885
7.125	0.999099
7.141	0.999281
7.172	0.999554
7.188	0.99966
7.203	0.99974
7.219	0.99981
7.25	0.999903
7.266	0.999935
7.281	0.999957
7.297	0.999974
7.328	0.999991
7.344	0.999996
7.359	0.999998
7.391	0.999999
7.406	0.999999
7.422	0.999999
7.438	0.999999
7.469	0.999998
7.484	0.999996
7.5	0.999993
7.516	0.999987
7.547	0.999963
7.563	0.999941
7.578	0.999914
7.594	0.999874
7.625	0.999762
7.641	0.99968
7.656	0.999586
7.688	0.999318
7.703	0.999155
7.719	0.99895
7.75	0.99845
7.766	0.998131
7.781	0.997789
7.797	0.997375
7.828	0.996412
7.844	0.995821
7.859	0.995205
7.875	0.994474
7.906	0.992826
7.922	0.991844
7.938	0.990765
7.969	0.988375
7.984	0.987066
8	0.985552
8.016	0.983909
8.047	0.980337
8.063	0.978278
8.078	0.976206
8.109	0.971466
8.125	0.968762
8.141	0.965874
8.156	0.962993
8.188	0.956251
8.203	0.952799
8.219	0.948902
8.25	0.940689
8.266	0.936094
8.281	0.931556
8.297	0.926464
8.328	0.915829
8.344	0.909928
8.359	0.904134
8.375	0.897665
8.406	0.884261
8.422	0.876881
8.438	0.869176
8.469	0.853304
8.484	0.845166
8.5	0.83615
8.516	0.826781
8.547	0.807609
8.563	0.797178
8.578	0.787064
8.594	0.775914
8.625	0.753239
8.641	0.740978
8.656	0.729136
8.672	0.716134
8.703	0.689849
8.719	0.67572
8.75	0.647257
8.766	0.632009
8.781	0.617372
8.797	0.601398
8.828	0.569403
8.844	0.552359
8.859	0.536059
8.875	0.518336
8.906	0.483036
8.922	0.464336
8.938	0.44532
8.969	0.407614
8.984	0.388979
9	0.368836
9.016	0.348429
9.047	0.308189
9.063	0.287083
9.078	0.267104
9.109	0.225278
9.125	0.203436
9.141	0.181441
9.156	0.160695
9.188	0.116098
9.203	0.0950631
9.219	0.0725558
9.25	0.0288049
9.266	0.0061834
9.281	-0.0150289
9.313	-0.0602299
9.328	-0.0813627
9.344	-0.103844
9.359	-0.124848
9.391	-0.16936
9.406	-0.190057
9.422	-0.211994
9.438	-0.233772
9.469	-0.275458
9.484	-0.29536
9.5	-0.31638
9.531	-0.356438
9.547	-0.376743
9.563	-0.39678
9.594	-0.434796
9.609	-0.452791
9.625	-0.471685
9.656	-0.507375
9.672	-0.525306
9.688	-0.542894
9.719	-0.575969
9.734	-0.591488
9.75	-0.607687
9.781	-0.638015
9.797	-0.653115
9.813	-0.667836
9.828	-0.681289
9.859	-0.708027
9.875	-0.721263
9.891	-0.734115
9.922	-0.757929
9.938	-0.769661
9.953	-0.780317
9.969	-0.791321
10	-0.811587
10.016	-0.82151
10.031	-0.830486
10.063	-0.848597
10.078	-0.856609
10.094	-0.864826
10.109	-0.872227
10.141	-0.88706
10.156	-0.893577
10.172	-0.900229
10.203	-0.912269
10.219	-0.918058
10.234	-0.923231
10.25	-0.928486
10.281	-0.93792
10.297	-0.942418
10.313	-0.946675
10.344	-0.954262
10.359	-0.957634
10.375	-0.961027
10.391	-0.964215
10.422	-0.96984
10.438	-0.972473
10.453	-0.974784
10.469	-0.977087
10.5	-0.9811
10.516	-0.982955
10.531	-0.984567
10.563	-0.987624
10.578	-0.98889
10.594	-0.990131
10.609	-0.991198
10.641	-0.993184
10.656	-0.99399
10.672	-0.994768
10.688	-0.995469
10.719	-0.996624
10.734	-0.997096
10.75	-0.997543
10.781	-0.99826
10.797	-0.998562
10.813	-0.998822
10.844	-0.999225
10.859	-0.999378
10.875	-0.999514
10.891	-0.999627
10.922	-0.999788
10.938	-0.999847
10.953	-0.99989
10.969	-0.999925
11	-0.999968
11.016	-0.999981
11.031	-0.999988
11.063	-0.999996
11.078	-0.999997
11.094	-0.999998
11.109	-0.999998
11.141	-0.999998
11.156	-0.999998
11.172	-0.999997
11.188	-0.999996
11.219	-0.999988
11.234	-0.99998
11.25	-0.999967
